ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
844,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,"Vulnerability score, Water",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.454362097,0.453859842,0.45304102,0.452197067,0.451326317,0.45042991,0.44950787,0.448905275
845,"Fiji, Rep. of",FJ,FJI,IMF-Adapted ND-GAIN Index,,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.47499412,0.482990916,0.509453299,0.532209203,0.556082717,0.547331862,0.547685751,0.545140541
846,"Fiji, Rep. of",FJ,FJI,IMF-Adapted Readiness score,,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.444536552,0.460664621,0.509978248,0.559247371,0.565552464,0.546525569,0.553133335,0.547445929
847,"Fiji, Rep. of",FJ,FJI,"Readiness score, Governance",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.518869134,0.544328812,0.563296475,0.588882255,0.59767937,0.570452567,0.573184337,0.570199719
848,"Fiji, Rep. of",FJ,FJI,"Readiness score, IMF-Adapted Economic",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.445756445,0.457165554,0.566715994,0.6805079,0.677879252,0.641512953,0.656311066,0.642233467
849,"Fiji, Rep. of",FJ,FJI,"Readiness score, Social",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.368984076,0.380499498,0.399922275,0.408351957,0.42109877,0.427611189,0.429904601,0.429904601
850,"Fiji, Rep. of",FJ,FJI,Vulnerability score,,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.494548312,0.49468279,0.491071651,0.494828965,0.45338703,0.451861845,0.457761832,0.457164846
851,"Fiji, Rep. of",FJ,FJI,"Vulnerability score, Capacity",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.642608199,0.644247925,0.637444748,0.638363579,0.552916066,0.548614515,0.557098448,0.558331588
852,"Fiji, Rep. of",FJ,FJI,"Vulnerability score, Ecosystems",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.588674055,0.585519743,0.583549023,0.581578302,0.580710562,0.579842823,0.57623519,0.572519105
853,"Fiji, Rep. of",FJ,FJI,"Vulnerability score, Exposure",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.46027959,0.46027959,0.46027959,0.46027959,0.46027959,0.46027959,0.46027959,0.46027959
854,"Fiji, Rep. of",FJ,FJI,"Vulnerability score, Food",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.490742327,0.488217164,0.48285383,0.48286651,0.469657849,0.483233755,0.483204279,0.480472651
855,"Fiji, Rep. of",FJ,FJI,"Vulnerability score, Habitat",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.542806308,0.548294375,0.545686177,0.54304612,0.545816969,0.548605823,0.551229506,0.553724194
856,"Fiji, Rep. of",FJ,FJI,"Vulnerability score, Heath",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.389251084,0.391018862,0.386125356,0.411257318,0.414198798,0.398585907,0.422626938,0.423001161
857,"Fiji, Rep. of",FJ,FJI,"Vulnerability score, Infrastructure",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.585093559,0.584588366,0.578020863,0.58029423,0.340268267,0.331492304,0.344122118,0.344374714
858,"Fiji, Rep. of",FJ,FJI,"Vulnerability score, Sensitivity",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.347303712,0.346357666,0.343358248,0.354442309,0.355773378,0.357172549,0.365281445,0.362297574
859,"Fiji, Rep. of",FJ,FJI,"Vulnerability score, Water",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.370722538,0.37045823,0.370194655,0.369931308,0.369669737,0.369410457,0.369152962,0.368897252
860,Finland,FI,FIN,IMF-Adapted ND-GAIN Index,,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.757098376,0.756399292,0.75917151,0.759057901,0.762716586,0.764389793,0.767518471,0.763456699
861,Finland,FI,FIN,IMF-Adapted Readiness score,,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.822894318,0.818993004,0.823972317,0.823558375,0.822139435,0.824531041,0.828937611,0.821960534
862,Finland,FI,FIN,"Readiness score, Governance",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.865013347,0.858194644,0.861291312,0.853380131,0.849628368,0.860098332,0.86460837,0.853976951
863,Finland,FI,FIN,"Readiness score, IMF-Adapted Economic",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.879710138,0.875485148,0.885780599,0.888624177,0.883247404,0.874618577,0.875420301,0.858092452
864,Finland,FI,FIN,"Readiness score, Social",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.723959469,0.723299219,0.724845041,0.728670816,0.733542532,0.738876215,0.746784161,0.753812199
865,Finland,FI,FIN,Vulnerability score,,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.308697566,0.30619442,0.305629296,0.305442573,0.296706263,0.295751455,0.293900669,0.295047137
866,Finland,FI,FIN,"Vulnerability score, Capacity",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.283131146,0.276728518,0.27606109,0.274158884,0.248667027,0.244894817,0.245093679,0.245178573
867,Finland,FI,FIN,"Vulnerability score, Ecosystems",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.361907436,0.362041935,0.362041935,0.362041935,0.362041935,0.362041935,0.362041935,0.362041935
868,Finland,FI,FIN,"Vulnerability score, Exposure",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.443047196,0.443047196,0.443047196,0.443047196,0.443047196,0.443047196,0.443047196,0.443047196
869,Finland,FI,FIN,"Vulnerability score, Food",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.263648658,0.261240396,0.260696452,0.256796867,0.260734211,0.259395046,0.258667526,0.262222175
870,Finland,FI,FIN,"Vulnerability score, Habitat",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.508331676,0.499677141,0.501487429,0.503170728,0.502212808,0.501103838,0.49981752,0.498368574
871,Finland,FI,FIN,"Vulnerability score, Heath",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.20251236,0.202072524,0.199750434,0.197615407,0.145868947,0.1435001,0.143172065,0.14290175
872,Finland,FI,FIN,"Vulnerability score, Infrastructure",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.231939968,0.228860221,0.226527352,0.22909333,0.225178258,0.224269389,0.215509891,0.220556901
873,Finland,FI,FIN,"Vulnerability score, Sensitivity",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.214864233,0.213958112,0.212975499,0.2146425,0.213597315,0.214616698,0.208926106,0.211984392
874,Finland,FI,FIN,"Vulnerability score, Water",,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.283845296,0.283274302,0.283272176,0.283937172,0.284201418,0.28419842,0.284195077,0.284191484
875,France,FR,FRA,IMF-Adapted ND-GAIN Index,,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.71100582,0.710937858,0.713694252,0.715973493,0.717083829,0.707898426,0.71250676,0.709396538
876,France,FR,FRA,IMF-Adapted Readiness score,,"ND-GAIN (https://gain.nd.edu/our-work/country-index/download-data/); Findex -The Global Findex Database 2021 (https://www.worldbank.org/en/publication/globalfindex); Worldwide Governance Indicators (https://info.worldbank.org/governance/wgi/); IMF staff calculations.",ECCG,,"Environment, Climate Change, Adaptation, IMF-Adapted ND-GAIN Index",0.721674531,0.720463274,0.725564811,0.728188321,0.732482541,0.71308628,0.721941593,0.718438175
